MH0,MA0,MHC,lam2,lamL,xsec_3535_13TeV,xsec_3636_13TeV,xsec_3737_13TeV,xsec_3537_13TeV,xsec_3637_13TeV,xsec_3735_13TeV,xsec_3736_13TeV,xsec_3536_13TeV
695.806,985.051,214.338,0.533484,4.18474,2.0128e-05,1.4583e-05,0.029669,0.00051781,0.00012296,0.0002129,4.5181e-05,1.8745e-05
280.895,947.899,238.971,6.98186,0.908165,0.00019015,2.6874e-05,0.0082544,0.0066575,0.00013651,0.0031237,5.1066e-05,8.3795e-05
564.768,315.659,484.917,2.2159,-3.90095,6.5881e-05,0.0068313,0.00098581,0.00033577,0.0010969,0.00012756,0.00046173,0.00051128
603.964,878.583,163.548,4.51944,-2.9622,2.5058e-05,3.2042e-06,0.57981,0.001052,0.00023227,0.00044323,8.8757e-05,3.8495e-05
775.994,402.409,547.369,8.79734,-4.08578,9.1994e-06,0.004047,0.0010744,0.00010318,0.00052615,3.762e-05,0.00020742,0.00012269
686.335,661.789,873.415,9.42496,2.89641,1.0486e-05,8.8365e-06,4.5312e-05,4.3711e-05,4.7152e-05,1.5154e-05,1.6273e-05,6.6332e-05
772.968,431.213,458.257,8.58434,-5.33375,1.6139e-05,0.0031896,0.0046602,0.000145,0.00072042,5.471e-05,0.00028938,0.00011177
588.739,250.053,633.315,9.13065,-5.45118,9.9149e-05,0.04313,0.00018838,0.00015781,0.00064175,5.99e-05,0.00026249,0.00060085
577.218,98.0856,663.612,9.05371,0.6941,1.8251e-06,1.2571,9.7293e-05,0.00014562,0.00089705,5.5029e-05,0.00038083,0.0011938
370.332,435.76,56.7396,4.32896,3.59984,0.00065752,0.00040801,13.254,0.0096554,0.0053315,0.004785,0.0025104,0.00080937
697.579,168.097,861.735,2.45015,5.67958,3.6247e-05,0.011706,6.9936e-05,4.3896e-05,0.00024983,1.522e-05,9.5861e-05,0.00043599
488.79,570.279,285.727,11.0533,-0.386472,1.5369e-06,4.3282e-06,0.0075841,0.0012363,0.00077858,0.00052319,0.00032431,0.00022436
818.061,566.646,552.332,6.43655,4.23596,6.865e-06,9.5014e-06,0.00023166,8.5616e-05,0.00024476,3.0782e-05,9.2661e-05,5.5999e-05
60.5869,776.16,545.301,4.08168,5.07365,10.963,0.00012376,0.0012699,0.0021965,0.00010242,0.00097057,3.7951e-05,0.00036386
712.754,223.919,587.08,11.0481,6.24334,3.7948e-05,0.0013052,0.00023408,0.0001146,0.00092347,4.2158e-05,0.00038512,0.00033079
680.027,233.827,845.289,1.33313,-0.438615,2.5618e-07,0.030519,2.8905e-05,4.9147e-05,0.0002248,1.7197e-05,8.5229e-05,0.00038239
426.663,894.133,952.967,12.2217,-0.233279,1.2516e-06,2.0155e-05,4.523e-05,7.5673e-05,1.6545e-05,2.7121e-05,5.5095e-06,6.6373e-05
522.916,309.286,974.364,4.28909,3.60333,8.961e-05,6.0712e-05,5.5783e-05,5.0812e-05,9.9095e-05,1.7929e-05,3.6346e-05,0.00067095
357.764,592.182,985.268,4.11655,-4.10731,0.0010439,5.8953e-07,2.7227e-05,8.279e-05,3.918e-05,2.9628e-05,1.3563e-05,0.00036696
852.992,884.638,311.448,8.45099,3.50167,3.5196e-06,4.3054e-06,0.01529,0.00016894,0.00014673,6.4884e-05,5.5187e-05,1.5781e-05
177.414,294.591,855.668,5.21271,1.91183,0.0091559,0.0013981,0.00011994,0.00025527,0.00017698,9.6318e-05,6.6903e-05,0.0075504
841.082,161.707,846.038,6.80196,1.79194,1.0144e-06,0.36034,2.2657e-05,2.8256e-05,0.00027516,9.5678e-06,0.00010621,0.00020221
658.557,861.866,833.879,2.15838,-5.46286,4.8786e-05,3.5372e-08,2.297e-05,5.5061e-05,2.7438e-05,1.9459e-05,9.3046e-06,3.3908e-05
405.001,902.751,808.638,8.50738,2.74967,0.00023318,3.4428e-05,0.00012305,0.00014996,2.5882e-05,5.6932e-05,8.7814e-06,6.8829e-05
407.8,926.621,786.996,4.72444,-4.86433,0.00070172,6.722e-06,3.7527e-05,0.00016345,2.561e-05,6.236e-05,8.6865e-06,6.1929e-05
864.963,866.855,317.229,5.97539,1.23978,3.9724e-07,4.1774e-07,0.023792,0.00015696,0.00015618,5.9983e-05,5.8636e-05,1.6104e-05
591.161,917.394,94.492,4.71731,0.907644,2.6791e-06,1.374e-05,3.5243,0.0014458,0.00022222,0.00062326,8.4953e-05,3.4606e-05
571.919,207.481,180.534,4.16947,-4.92208,9.7396e-05,0.10423,0.45538,0.0012011,0.020376,0.00051018,0.010522,0.00080476
554.059,218.191,895.058,0.0498636,3.72465,6.7629e-05,0.00026698,7.1924e-05,6.2528e-05,0.00018539,2.224e-05,6.9608e-05,0.00086272
327.616,521.705,156.499,6.79221,4.71601,0.002227,0.00038903,0.1451,0.0082063,0.0018384,0.0039374,0.00081351,0.0006172
174.041,272.186,962.89,4.55981,6.13982,0.10421,0.01263,0.00011241,0.00014973,0.00011614,5.7688e-05,4.3049e-05,0.0095301
289.843,261.388,971.33,7.64554,5.6888,0.0063121,0.0097284,9.624e-05,0.00010591,0.00011531,3.9597e-05,4.2747e-05,0.0041805
509.197,540.272,344.717,0.148566,5.14161,0.00021535,0.00018388,0.0029515,0.00082759,0.00071179,0.00035033,0.00028603,0.00023666
943.966,326.363,543.752,11.8097,-4.29845,2.522e-06,0.029939,0.0023956,5.3426e-05,0.00075584,1.8869e-05,0.0003111,7.4177e-05
355.795,165.72,928.018,7.51504,1.42371,0.00012918,0.00015906,6.8437e-05,0.0001049,0.00018128,3.9053e-05,6.814e-05,0.0047955
95.6195,157.266,611.312,12.3485,6.17959,2.6569,0.19206,0.00091222,0.0012609,0.0010372,0.0005388,0.00043781,0.083211
187.072,948.557,756.496,7.65911,-1.99697,0.0076102,1.9413e-05,9.8999e-05,0.00041337,2.6314e-05,0.00016372,8.9101e-06,0.00010888
519.329,382.192,965.52,5.05184,3.58584,9.2451e-05,0.00010168,5.7987e-05,5.3199e-05,8.1282e-05,1.8802e-05,2.9658e-05,0.00048208
788.24,835.952,203.859,11.2533,4.78464,1.1382e-05,1.204e-05,0.06976,0.00033232,0.00025782,0.0001276,9.8757e-05,2.34e-05
987.256,767.223,985.108,8.30502,-4.57111,2.0409e-06,7.0005e-05,1.2426e-05,1.0981e-05,2.233e-05,3.5967e-06,7.5364e-06,1.4707e-05
415.954,387.36,898.89,2.2222,-5.98725,0.0009499,0.0015954,2.2065e-05,9.8138e-05,0.00010778,3.5767e-05,3.9576e-05,0.00082522
902.058,355.259,799.971,0.704313,-4.025,3.1276e-06,0.014966,7.0414e-05,2.6754e-05,0.00018654,9.0244e-06,7.0615e-05,8.1543e-05
814.06,211.974,593.763,9.30167,-3.02571,3.6187e-06,0.17658,0.00056166,7.4763e-05,0.00093261,2.6815e-05,0.00038948,0.00020059
914.157,766.112,894.676,7.74142,0.255787,1.1341e-08,8.7461e-06,1.4634e-05,1.8786e-05,3.0791e-05,6.2775e-06,1.0462e-05,1.9127e-05
591.483,900.045,207.28,8.61613,3.54133,4.0645e-05,2.3975e-05,0.018886,0.00095949,0.0001866,0.00039922,7.0105e-05,3.6979e-05
696.803,407.805,298.044,10.6319,-5.36709,3.2607e-05,0.0032944,0.050857,0.0003828,0.0018922,0.0001477,0.00083301,0.0001746
182.058,414.062,817.289,6.1687,-5.13941,0.057945,0.00021838,4.6583e-05,0.00030541,0.00014035,0.00011679,5.2455e-05,0.002706
935.385,284.782,80.9255,8.37262,0.853853,1.0702e-07,0.031473,76.2,0.00020987,0.020597,7.9024e-05,0.010699,8.7897e-05
680.471,262.207,121.224,6.50125,5.38626,3.8468e-05,0.00040528,0.24778,0.00076116,0.019523,0.0003145,0.010087,0.00034206
992.392,221.18,723.131,0.653206,-4.22809,1.6812e-06,0.31386,0.00029992,2.5164e-05,0.00043939,8.4539e-06,0.00017316,8.0962e-05
888.86,711.896,820.285,9.9714,2.18479,1.0143e-06,6.0456e-06,2.4338e-05,2.6156e-05,4.832e-05,8.812e-06,1.6646e-05,2.5171e-05
776.168,112.016,574.153,6.2414,-0.368837,7.4854e-08,2.799,0.00035177,9.3861e-05,0.0015316,3.3887e-05,0.00067176,0.00032541
516.106,465.256,850.999,3.35746,-5.95728,0.0002666,0.00064181,2.1184e-05,8.5157e-05,9.9994e-05,3.0634e-05,3.7094e-05,0.00032845
610.326,393.067,513.109,5.70483,-4.49095,5.3958e-05,0.0023473,0.00090182,0.00023726,0.00065068,9.2591e-05,0.00026139,0.00028555
584.683,620.36,69.4427,4.29614,0.76263,2.0376e-06,5.2367e-06,37.956,0.0016243,0.001272,0.00070369,0.00055387,0.00011858
812.272,342.878,666.045,4.73883,-1.65999,1.1029e-06,0.0088456,0.00015986,5.8162e-05,0.00036965,2.0606e-05,0.00014426,0.00012869
478.033,478.513,120.979,10.1616,0.325939,1.2562e-06,1.3157e-06,0.47793,0.0029315,0.0029486,0.0013157,0.0013265,0.00037173
824.137,720.674,954.96,4.72637,4.13202,6.2045e-06,2.0132e-06,2.5857e-05,2.069e-05,2.885e-05,6.8741e-06,9.8096e-06,3.1111e-05
507.73,106.519,106.048,3.56723,-5.15718,0.00022044,3.0874,6.5855,0.0025012,0.18346,0.0011122,0.10852,0.0019202
543.662,75.4584,555.986,6.59664,-0.394378,8.5036e-07,9.3758,0.00019447,0.00026453,0.0019538,0.00010149,0.00087282,0.0016415
141.431,279.562,656.797,1.9058,2.66146,0.057689,0.0030386,0.00037736,0.00082399,0.0005031,0.00034187,0.00019959,0.011504
120.799,854.889,627.617,1.06104,-6.28305,0.73735,8.5547e-06,0.00010525,0.0010502,5.6438e-05,0.00045457,2.0095e-05,0.00020842
399.114,562.983,488.622,3.1146,-0.590958,1.1696e-05,1.7903e-05,0.00037468,0.0007228,0.00032829,0.00029724,0.00012644,0.00035398
63.9549,445.241,418.29,5.87933,-0.345672,0.43128,0.00014715,0.0010547,0.0060401,0.00081749,0.0028787,0.00033775,0.0037649
841.404,782.621,422.156,3.11496,-3.81459,4.5847e-06,1.5261e-05,0.0083879,0.00012231,0.00015877,4.5875e-05,5.9522e-05,2.3405e-05
758.705,592.182,734.283,12.0747,-0.261204,4.4042e-08,4.9343e-05,4.6831e-05,5.5547e-05,0.00010195,1.963e-05,3.7739e-05,6.4844e-05
492.102,223.003,915.523,6.74653,4.90112,0.00023901,0.0023193,8.7093e-05,7.0949e-05,0.00016596,2.5426e-05,6.194e-05,0.0012476
700.55,476.685,426.425,9.62732,-5.00858,2.7409e-05,0.0010589,0.005373,0.00022467,0.00066761,8.7508e-05,0.00026856,0.00012979
785.545,164.441,232.273,5.47018,-2.28024,2.6476e-06,0.53454,0.1763,0.00030784,0.01845,0.00011752,0.009472,0.00027052
248.004,495.708,675.261,12.117,-4.73449,0.0099183,2.762e-05,8.0375e-05,0.00051742,0.00019251,0.00020701,7.2707e-05,0.0010831
502.467,514.139,950.694,11.9285,-4.89799,0.00021041,0.00017001,1.9032e-05,5.9622e-05,5.7546e-05,2.1181e-05,2.0406e-05,0.00027755
826.303,757.907,169.888,3.45125,-2.7383,2.6754e-06,1.3341e-05,1.1567,0.00030175,0.00043054,0.00011534,0.00016993,2.697e-05
724.427,660.162,608.348,10.402,5.33796,2.5056e-05,2.4339e-05,0.00016616,0.00010115,0.00013111,3.6832e-05,4.8403e-05,5.7421e-05
96.2296,952.166,375.279,7.61551,-4.66565,1.4579,1.2898e-05,0.0017932,0.0076595,8.7831e-05,0.0037053,3.2489e-05,0.00013168
95.1736,51.4496,755.166,6.65116,-0.388552,0.010803,17.307,0.0001423,0.00052744,0.00056868,0.00022023,0.00023546,0.67027
433.955,429.754,813.901,4.97706,-1.06551,2.3678e-05,2.7986e-05,6.1345e-05,0.00013215,0.00013468,4.9768e-05,5.0222e-05,0.00059289
452.57,109.771,967.121,10.8308,0.913636,1.3519e-05,0.15761,4.7541e-05,6.5524e-05,0.00016887,2.3417e-05,6.3612e-05,0.0029244
762.526,183.928,926.975,11.0878,-1.93429,2.3121e-06,0.25434,1.391e-05,2.7811e-05,0.00017442,9.4101e-06,6.5375e-05,0.000289
846.53,646.976,284.578,6.60878,-3.01712,2.7451e-06,0.00011455,0.082038,0.00018978,0.00051947,7.3582e-05,0.00020625,3.7462e-05
450.645,457.421,266.329,12.1824,1.71922,4.907e-05,5.1106e-05,0.005236,0.0017152,0.0016541,0.00076968,0.00071945,0.00047414
936.404,951.782,509.335,7.45404,-0.226321,7.4584e-09,8.0361e-09,0.0020561,6.1684e-05,5.8221e-05,2.1949e-05,2.0644e-05,9.5392e-06
335.762,332.329,199.071,5.17319,4.43608,0.0017255,0.0017653,0.044517,0.0057208,0.0059793,0.0026668,0.0027859,0.0018524
105.349,168.686,615.206,4.70953,-0.849716,0.028591,0.0010316,0.00025501,0.0011943,0.00097144,0.00052816,0.00040784,0.06176
881.538,896.411,939.924,3.14242,0.134317,4.0838e-09,6.483e-08,1.1773e-05,1.7916e-05,1.7119e-05,5.9315e-06,5.7012e-06,1.3738e-05
152.338,956.503,956.355,6.85142,3.4157,0.063973,3.9873e-05,9.1111e-05,0.00016302,1.3469e-05,6.1363e-05,4.4306e-06,0.0001147
104.64,657.45,493.081,1.33965,4.36859,0.78518,0.00021374,0.001672,0.0028026,0.0002104,0.0012553,7.9889e-05,0.00068897
584.812,417.546,759.322,7.81923,0.335293,3.9331e-07,0.00015051,6.0037e-05,9.6092e-05,0.00017912,3.4906e-05,6.751e-05,0.00029115
975.845,498.123,684.031,5.80088,-5.04055,2.7112e-06,0.0025832,0.00050037,3.028e-05,0.0001835,1.0254e-05,6.9435e-05,3.7178e-05
601.825,367.091,986.461,9.08563,2.81595,2.3156e-05,4.5885e-05,4.0863e-05,3.7953e-05,7.7964e-05,1.3057e-05,2.8408e-05,0.00033467
454.463,485.057,787.306,4.83438,1.79593,5.0979e-05,5.6269e-05,0.00010441,0.00013774,0.00012372,5.177e-05,4.5618e-05,0.00040438
971.642,527.724,508.723,5.61633,3.69215,1.5014e-06,0.00034865,0.0012469,5.3747e-05,0.00035289,1.9009e-05,0.0001365,3.4596e-05
158.68,603.402,717.371,10.9166,4.92721,0.10791,0.00031838,0.00037117,0.00055104,0.00010456,0.00022908,3.8757e-05,0.00081071
944.158,903.793,477.462,8.50615,-3.93773,2.1133e-06,5.0133e-06,0.0057176,6.6345e-05,7.7066e-05,2.3706e-05,2.7947e-05,1.0863e-05
488.75,217.908,544.558,9.7841,-4.63289,0.00022096,0.053196,0.00036159,0.00036225,0.0012248,0.00013836,0.00052,0.0013089
580.317,176.109,611.216,9.88759,3.61914,4.7944e-05,0.0052923,0.00021593,0.00017903,0.00096813,6.8504e-05,0.0004061,0.00087698
475.633,306.047,413.107,6.87009,-5.06702,0.00031273,0.0075138,0.0027569,0.00072186,0.0017576,0.00029679,0.00076692,0.00090502
684.677,883.302,895.873,8.5756,-0.640736,5.2527e-07,4.4332e-06,2.4026e-05,4.0815e-05,2.0688e-05,1.39e-05,6.9406e-06,2.8321e-05
374.378,255.209,679.432,11.4288,3.49615,0.00058604,0.0019092,0.00027591,0.00031072,0.0004902,0.00011774,0.00019426,0.0023334
746.883,609.758,911.007,11.9753,4.41837,1.3978e-05,4.9075e-06,4.1424e-05,3.1022e-05,4.8994e-05,1.0513e-05,1.6906e-05,6.3638e-05
235.65,472.822,607.791,10.7705,-1.22167,0.0008627,3.0531e-05,0.00021053,0.00077678,0.00028568,0.00032874,0.00010939,0.0013287
393.252,981.119,378.069,9.85868,-2.41903,0.00021308,1.2301e-05,0.0017851,0.001322,7.6952e-05,0.00056107,2.8064e-05,5.1443e-05
744.549,721.036,90.4632,1.71729,1.7623,2.2833e-06,1.2785e-06,10.614,0.00056506,0.0006531,0.00023773,0.0002687,4.2012e-05
196.206,672.184,990.583,0.0750406,2.07434,0.0064271,0.00011437,6.7251e-05,0.00012495,2.9821e-05,4.7494e-05,1.013e-05,0.00045687
387.893,278.424,924.959,2.68253,1.0929,4.6994e-05,2.8797e-06,6.3282e-05,9.6286e-05,0.0001353,3.5083e-05,5.0551e-05,0.0018384
901.768,550.031,110.303,4.65061,-2.60864,1.3168e-06,0.00062151,15.313,0.00023646,0.0018164,8.9414e-05,0.00080561,4.2211e-05
335.814,320.987,252.002,6.76411,-2.71375,0.00064519,0.00091094,0.016521,0.0040465,0.0045501,0.0018425,0.002092,0.0019923
657.318,994.715,394.053,3.54879,-2.97891,1.4685e-05,3.4771e-06,0.0050886,0.00031927,6.9781e-05,0.00012112,2.51e-05,2.0501e-05
471.314,88.1272,778.529,6.38478,5.05501,0.00032841,0.26003,0.00017202,0.00013451,0.00047436,5.0653e-05,0.00018997,0.0027566
674.405,761.201,243.216,9.88695,1.74142,4.2545e-06,9.0235e-06,0.029955,0.00052333,0.0003313,0.00021226,0.00012888,4.6775e-05
662.538,705.662,902.118,5.75897,-0.353109,1.976e-07,3.95e-07,2.692e-05,4.2506e-05,3.6796e-05,1.4769e-05,1.2602e-05,6.1268e-05
901.367,689.885,936.587,1.36423,-3.51936,2.4045e-06,0.00010032,1.278e-05,1.6916e-05,3.4067e-05,5.6702e-06,1.1692e-05,2.5933e-05
950.024,881.7,371.302,6.18719,-1.36339,2.417e-07,2.6149e-06,0.021031,9.0742e-05,0.00012239,3.3161e-05,4.5292e-05,1.1459e-05
374.342,765.25,710.004,0.389437,-0.937824,4.2191e-05,2.4465e-05,0.00010662,0.00026321,5.8996e-05,0.00010119,2.1033e-05,0.00014328
980.238,886.721,212.511,1.87844,1.99644,4.112e-07,1.6992e-07,0.35331,0.00012579,0.000196,4.7773e-05,7.385e-05,1.0181e-05
552.141,933.009,681.835,12.4279,-3.30336,5.4339e-05,5.4263e-06,6.9206e-05,0.00014877,3.5625e-05,5.6441e-05,1.2188e-05,3.7218e-05
882.979,448.289,592.723,11.7264,0.50097,5.6101e-08,0.0014176,0.00041824,5.736e-05,0.00034079,2.0334e-05,0.0001316,6.5106e-05
150.598,149.299,534.412,11.5632,-2.37426,0.032796,0.03434,0.0002813,0.0017299,0.0017392,0.00075174,0.00076686,0.045505
106.521,63.2032,609.949,1.66042,0.679431,0.017175,1.9221,0.00035932,0.0012312,0.0013833,0.00054263,0.00060549,0.37854
79.1524,432.557,949.751,9.41883,0.384921,0.036404,0.00024171,7.0076e-05,0.0001958,7.3959e-05,7.3457e-05,2.6817e-05,0.0039655
444.049,991.976,488.483,7.39772,3.85845,0.00026928,2.6058e-05,0.00079535,0.00058114,5.2737e-05,0.00023234,1.8778e-05,4.1551e-05
548.68,458.444,857.194,5.14806,-1.01599,5.3315e-06,9.6253e-05,3.9374e-05,7.3919e-05,9.975e-05,2.6511e-05,3.7009e-05,0.00028865
404.814,331.98,973.214,8.29577,-2.42797,0.00018229,0.0010075,3.2784e-05,7.4564e-05,9.3305e-05,2.6731e-05,3.4043e-05,0.0012153
552.271,634.594,261.03,6.76582,5.13462,0.0001311,9.3749e-05,0.006558,0.00095936,0.00061349,0.00039835,0.0002449,0.00012762
868.319,804.815,868.428,9.02276,0.106488,2.8394e-09,1.173e-06,1.7402e-05,2.3939e-05,2.9522e-05,8.0125e-06,1.0042e-05,1.9713e-05
966.82,529.143,984.196,11.0121,-1.44315,2.3762e-07,0.00096837,8.3348e-06,1.1722e-05,4.8112e-05,3.8616e-06,1.6711e-05,3.51e-05
282.238,877.776,771.261,3.4728,-1.84926,0.00076869,2.1431e-05,8.5214e-05,0.00028025,3.2111e-05,0.00010585,1.0932e-05,0.00011591
298.76,840.468,630.533,9.94825,-2.98046,0.001458,1.6537e-05,0.00012197,0.00053759,5.9033e-05,0.00021491,2.1063e-05,0.00013122
226.145,984.049,334.908,2.9696,4.51769,0.014616,3.8085e-05,0.0074124,0.0048184,8.6685e-05,0.0022225,3.2119e-05,8.3063e-05
766.523,167.274,594.023,9.21758,-3.273,6.3897e-06,0.53042,0.0004633,9.0405e-05,0.0011122,3.2972e-05,0.00047116,0.00029742
141.826,932.025,785.46,0.139024,2.83844,0.064673,4.267e-05,0.00019357,0.00039909,2.5326e-05,0.00016209,8.5636e-06,0.00013181
918.105,473.791,398.534,2.90083,-4.50118,3.3997e-06,0.0027141,0.017847,9.526e-05,0.00077784,3.488e-05,0.00032022,5.1463e-05
314.968,346.055,508.902,10.2988,-1.00909,0.0001257,3.3579e-05,0.00034205,0.00095647,0.00082693,0.00039668,0.00034499,0.0019361
120.75,376.093,590.896,11.7441,-5.79594,0.62881,0.0006381,0.00014328,0.0013311,0.00046888,0.00058873,0.00018813,0.0053013
165.574,426.507,946.0,6.62401,-4.28461,0.065568,6.7353e-05,3.7375e-05,0.00016555,7.6559e-05,6.2567e-05,2.7827e-05,0.002697
95.6282,922.514,500.415,12.0745,-5.72019,2.2754,1.083e-05,0.00037837,0.002746,6.6626e-05,0.0012289,2.3704e-05,0.00015363
465.541,880.832,890.99,3.09462,-1.89983,4.9867e-05,1.197e-05,3.9026e-05,8.6247e-05,2.1198e-05,3.1066e-05,7.1206e-06,6.1888e-05
827.141,859.536,422.861,11.4219,-0.198966,1.4025e-08,1.3423e-07,0.0042202,0.00012977,0.00011334,4.8834e-05,4.1663e-05,1.8818e-05
706.256,573.793,512.74,8.18816,-3.46734,1.2466e-05,0.00015207,0.0011323,0.00015691,0.00028136,5.9577e-05,0.00010741,8.5961e-05
821.079,276.529,527.485,9.95017,3.28248,4.0181e-06,0.010623,0.00038945,9.2648e-05,0.0010362,3.3456e-05,0.00043482,0.00015629
337.421,570.028,393.772,1.95018,-0.193837,3.2067e-06,4.3622e-05,0.00098598,0.0016519,0.00048163,0.00071331,0.00019158,0.00045288
364.369,645.776,166.671,1.81209,0.252739,3.5478e-06,4.4981e-05,0.046337,0.0055903,0.00081418,0.0026072,0.00033815,0.00026982
804.699,85.8739,900.582,6.66771,-2.85787,3.5018e-06,24.053,1.4017e-05,2.6468e-05,0.00024496,8.9232e-06,9.4622e-05,0.00029298
988.184,326.515,754.933,3.84157,6.01422,3.5079e-06,0.00698,3.9362e-05,2.3086e-05,0.00025515,7.7092e-06,9.7358e-05,6.1208e-05
867.565,699.438,761.242,1.37095,-1.87978,8.9031e-07,4.3176e-05,6.5011e-05,3.4415e-05,6.2723e-05,1.1751e-05,2.2251e-05,2.8527e-05
885.96,285.113,525.427,6.79968,-0.416919,3.7765e-08,0.030178,0.0013064,7.1393e-05,0.0010074,2.5577e-05,0.00042183,0.00011042
74.0088,664.57,745.478,2.54598,3.2388,4.4806,0.00016944,0.00026223,0.00058164,7.4867e-05,0.00023649,2.6737e-05,0.00070721
824.949,356.165,965.929,1.53671,-1.18007,5.0258e-07,0.0065941,1.1237e-05,1.9869e-05,8.786e-05,6.6005e-06,3.2537e-05,0.00011575
452.426,387.325,854.478,10.7334,2.44784,9.7218e-05,9.4144e-05,8.8602e-05,0.00010424,0.00013072,3.8223e-05,4.8741e-05,0.00067318
646.355,242.658,460.218,9.93863,-5.89359,6.4271e-05,0.06856,0.0030332,0.00025126,0.0018304,9.619e-05,0.00080533,0.00044275
206.991,468.058,354.692,4.3957,-4.14289,0.019459,2.0602e-05,0.0025354,0.0046943,0.00099179,0.0021627,0.00041868,0.0015937
344.729,501.401,778.895,4.50728,3.33973,0.00084622,0.00027367,0.00017131,0.00021241,0.00012078,8.2662e-05,4.4445e-05,0.00063519
980.992,118.471,618.209,9.53221,-6.14545,3.8738e-06,9.6016,0.0013343,3.6734e-05,0.001124,1.2614e-05,0.00048294,0.00010928
917.638,792.859,392.927,1.74978,3.79315,2.4233e-06,3.5592e-08,0.0051739,9.7376e-05,0.00016855,3.5634e-05,6.3661e-05,1.7241e-05
226.68,626.709,526.117,9.22598,3.52113,0.0087709,0.00018975,0.000958,0.0013066,0.00021043,0.00055695,7.9849e-05,0.00053016
940.339,497.819,918.401,6.1637,5.81766,4.7533e-06,0.0002047,2.1385e-05,1.5836e-05,6.8326e-05,5.2247e-06,2.4339e-05,4.3014e-05
256.844,477.642,908.102,2.58416,0.728971,0.00019561,0.00013854,7.7095e-05,0.00015564,7.6198e-05,5.9515e-05,2.7417e-05,0.0011621
700.805,480.134,920.523,6.9106,2.11579,4.8794e-06,5.5168e-05,3.3435e-05,3.4917e-05,7.1835e-05,1.1938e-05,2.5677e-05,0.00012786
480.032,616.341,186.523,2.52661,5.44201,0.00034168,0.00015749,0.039328,0.0021256,0.00090187,0.00093422,0.00037643,0.00018866
556.77,647.783,825.762,8.27132,2.88007,3.9336e-05,3.9691e-05,8.1404e-05,8.1607e-05,5.8748e-05,2.9305e-05,2.0952e-05,0.00011838
840.809,289.157,860.623,10.5483,3.22213,3.2876e-06,0.0096518,2.5947e-05,2.6884e-05,0.00017599,9.0693e-06,6.6523e-05,0.00013534
442.238,463.516,982.912,9.37855,-2.26669,9.5155e-05,5.4192e-05,3.0362e-05,6.3535e-05,5.9594e-05,2.2671e-05,2.1195e-05,0.00047963
247.163,573.009,573.802,3.44977,3.86901,0.0067426,0.00026769,0.00070774,0.00089995,0.00021709,0.00037236,8.253e-05,0.00066813
970.021,899.572,832.419,2.61521,5.17138,2.9826e-06,1.7462e-06,2.3107e-05,1.9129e-05,2.4232e-05,6.3415e-06,8.1743e-06,1.0108e-05
694.085,77.871,861.556,8.36795,3.21217,1.2054e-05,5.8128,4.8019e-05,4.4451e-05,0.00030731,1.5425e-05,0.00012126,0.00058446
123.035,551.936,200.665,12.3664,-3.62707,0.22277,6.5911e-06,0.042592,0.03868,0.0012617,0.021307,0.00053736,0.0013044
265.382,399.411,859.569,6.75428,-0.484512,7.2718e-05,3.1827e-05,7.8063e-05,0.0001896,0.00012271,7.3622e-05,4.5359e-05,0.0018385
713.257,642.815,597.948,7.32268,4.17393,1.6881e-05,1.2699e-05,0.00015195,0.00011019,0.00014668,4.0265e-05,5.4782e-05,6.4161e-05
495.315,105.484,480.795,8.56479,-5.47798,0.00028725,3.3464,0.001143,0.00047236,0.0030908,0.000184,0.0013978,0.0021272
323.453,225.561,411.38,7.76165,-4.95983,0.0026289,0.025054,0.001654,0.0016079,0.0027798,0.00069318,0.0012617,0.0041655
606.512,356.591,533.892,12.4574,0.41106,4.7028e-07,0.00078023,0.00024678,0.00022115,0.00069696,8.5915e-05,0.00027961,0.00034213
925.688,899.241,714.742,9.67622,5.6462,5.0486e-06,4.5799e-06,5.2826e-05,3.2725e-05,3.6057e-05,1.1146e-05,1.2338e-05,1.1726e-05
878.57,772.186,77.5257,3.92435,2.56234,1.5228e-06,6.4103e-08,59.242,0.00027872,0.00049892,0.00011044,0.00020191,2.1247e-05
431.15,516.736,459.869,7.4395,4.23893,0.00038903,0.00023201,0.0011249,0.00071563,0.00046346,0.00029404,0.00018555,0.00038576
830.246,549.71,382.787,8.18058,3.10406,3.3364e-06,5.5192e-05,0.0040195,0.00014729,0.00056554,5.5899e-05,0.00022572,5.6646e-05
393.051,534.039,904.146,12.0721,4.25438,0.00066098,0.00025106,0.00010088,0.00010314,6.426e-05,3.813e-05,2.3062e-05,0.00042294
658.742,804.799,972.473,5.23165,-6.21698,6.307e-05,3.1353e-06,9.8861e-06,3.3224e-05,2.0667e-05,1.1333e-05,6.9361e-06,4.2008e-05
244.753,486.377,807.178,5.81703,1.93966,0.0017839,0.00025313,0.00014088,0.00026611,0.00011349,0.00010035,4.1583e-05,0.0011693
53.1919,516.798,803.857,8.03185,-0.760473,16.511,9.6512e-05,0.00011083,0.00043074,0.00010139,0.0001788,3.7576e-05,0.0021437
671.003,365.703,120.362,1.80395,-2.21823,7.1344e-06,0.0029625,3.4369,0.00080811,0.0073987,0.00033499,0.0035115,0.00023602
648.992,720.609,253.518,11.9112,-2.97808,1.5987e-05,1.666e-06,0.06837,0.00058603,0.00039361,0.0002384,0.00015513,6.0848e-05
