MH0,MA0,MHC,lam2,lamL,xsec_3535_13TeV,xsec_3636_13TeV,xsec_3737_13TeV,xsec_3537_13TeV,xsec_3637_13TeV,xsec_3735_13TeV,xsec_3736_13TeV,xsec_3536_13TeV
2156.16,690.229,546.218,9.82998,0.636301,2.038e-11,0.0056518,0.054009,8.8571e-07,0.00014788,2.6882e-07,5.5285e-05,4.1013e-07
982.37,187.754,2292.69,4.92759,2.19101,4.8564e-07,0.32877,2.477e-07,2.2563e-07,1.0505e-06,6.6215e-08,3.3288e-07,9.2353e-05
1671.52,2458.35,556.768,4.18036,-2.80355,7.4747e-09,2.1968e-08,0.018204,3.9372e-06,3.5115e-07,1.236e-06,1.0624e-07,1.75e-08
76.2505,58.0408,1406.44,5.3557,-0.932087,0.27991,15.255,1.1028e-05,2.5753e-05,2.5954e-05,9.0223e-06,9.0803e-06,1.0213
306.532,2458.33,166.491,10.3603,2.2575,0.0007285,8.5818e-08,0.040868,0.0091533,6.382e-07,0.0044505,2.0332e-07,3.4211e-07
336.454,2384.37,1783.17,8.1611,-1.67182,0.00024232,1.0526e-07,2.3949e-06,4.3681e-06,2.5469e-08,1.4163e-06,7.0114e-09,4.0595e-07
811.133,2502.96,709.503,3.78211,4.49776,8.1761e-06,6.1819e-08,6.2754e-05,5.0273e-05,2.2695e-07,1.7608e-05,6.6585e-08,1.1425e-07
2929.52,2640.31,907.832,12.298,-4.91582,1.1811e-11,2.8581e-09,0.006452,4.4423e-08,1.0092e-07,1.2926e-08,2.9352e-08,4.9658e-10
1044.17,2651.76,2703.58,6.22196,2.73249,4.7774e-07,2.7197e-08,4.412e-08,6.1723e-08,1.2992e-09,1.7724e-08,3.4482e-10,4.544e-08
1612.15,99.3135,2072.67,5.57483,-5.49874,4.1894e-08,125.97,1.05e-07,8.7729e-08,2.3023e-06,2.52e-08,7.4233e-07,7.6586e-06
1794.1,2804.85,932.889,11.6899,1.61572,1.1882e-09,6.4578e-09,0.00042243,1.0814e-06,6.0048e-08,3.2313e-07,1.7368e-08,5.2682e-09
2836.53,2773.92,650.038,5.07061,-3.97358,1.3686e-11,1.199e-10,0.060181,9.7563e-08,1.1723e-07,2.8997e-08,3.5058e-08,4.5255e-10
622.094,2848.25,2292.27,11.8262,5.52077,7.1721e-05,1.4204e-08,3.4077e-07,5.0511e-07,2.1664e-09,1.5122e-07,5.8687e-10,6.2648e-08
1217.81,1175.47,1074.43,8.37706,5.09161,4.7763e-07,2.8481e-07,4.5897e-06,4.0913e-06,4.7054e-06,1.2888e-06,1.4845e-06,1.9727e-06
1082.48,1657.39,1027.7,2.94364,1.33766,8.6614e-08,7.9116e-07,6.2672e-06,7.1236e-06,1.2682e-06,2.2896e-06,3.7567e-07,6.9085e-07
446.525,853.804,102.497,4.00733,-0.998004,1.7443e-05,1.6833e-05,1.7343,0.0040477,0.00030595,0.0018578,0.00011859,7.375e-05
2777.48,1694.61,1243.94,3.43207,-3.29702,1.3366e-11,5.7236e-06,0.00033794,3.1771e-08,6.4739e-07,9.1422e-09,1.9214e-07,7.146e-09
93.6874,752.118,1377.56,6.2008,2.08071,0.34086,8.5788e-05,1.4623e-05,2.8411e-05,6.2913e-06,9.981e-06,2.0328e-06,0.0003915
1208.31,1546.69,2530.69,2.87214,1.92645,7.3317e-08,6.4173e-07,7.8261e-08,6.8088e-08,3.1047e-08,1.9497e-08,8.625e-09,6.807e-07
2864.38,919.917,215.238,9.3219,3.20301,7.5048e-12,0.002315,32.062,1.786e-07,0.00016606,5.6362e-08,6.1996e-05,3.3199e-08
2178.92,1690.18,1519.58,7.99775,-0.648083,1.8826e-11,8.7672e-07,8.7583e-06,8.384e-08,3.154e-07,2.3918e-08,9.0454e-08,3.4938e-08
1366.63,766.38,2127.92,9.12348,6.05065,2.4545e-07,0.00013384,3.1501e-07,1.4044e-07,5.9912e-07,4.0534e-08,1.8054e-07,4.03e-06
1952.26,2387.85,1864.98,10.017,4.48572,3.481e-09,1.6193e-08,5.9644e-08,6.3723e-08,2.0563e-08,1.78e-08,5.602e-09,1.0573e-08
1173.86,1097.22,119.321,6.80656,-1.69865,7.2168e-08,8.9753e-07,23.217,6.431e-05,9.0443e-05,2.3671e-05,3.2889e-05,2.8125e-06
2635.25,1697.14,1403.8,9.34976,-4.01824,4.7017e-11,4.1126e-06,7.8818e-05,3.2235e-08,4.2308e-07,9.1783e-09,1.2282e-07,1.0373e-08
1820.23,203.566,1643.53,6.15381,2.60557,2.6253e-09,3.2871,3.1617e-07,1.5776e-07,9.0018e-06,4.5575e-08,3.0099e-06,3.1444e-06
1328.77,1546.8,2233.96,10.3166,3.17316,8.6941e-08,3.912e-07,2.1373e-07,1.1421e-07,6.8763e-08,3.3148e-08,1.9232e-08,4.9343e-07
2313.66,264.413,2642.74,9.69538,2.3455,1.0864e-10,2.2327,5.9575e-09,3.4931e-09,3.2648e-07,9.2623e-10,1.0237e-07,5.6528e-07
2936.84,2251.56,507.879,3.03007,3.07691,4.4184e-12,9.0368e-08,0.30108,9.414e-08,7.1391e-07,2.868e-08,2.196e-07,1.25e-09
2397.28,2457.82,2706.85,0.499426,-6.06373,4.4065e-10,1.2316e-11,2.4003e-09,2.4053e-09,2.0714e-09,6.4097e-10,5.5553e-10,2.9028e-09
2919.23,482.796,1833.22,2.22947,2.71466,3.8381e-12,0.20125,4.889e-06,5.4314e-09,2.7546e-06,1.5053e-09,8.7987e-07,6.5854e-08
749.111,2305.43,2076.18,2.37332,2.65079,4.9315e-06,1.3942e-07,6.9854e-07,7.2766e-07,1.5039e-08,2.1722e-07,4.0741e-09,2.3332e-07
2379.04,1593.39,1291.78,2.37172,-1.367,2.5299e-11,4.3309e-06,0.00010183,8.5133e-08,7.5971e-07,2.4577e-08,2.2574e-07,2.6238e-08
1525.75,1527.16,615.83,1.49375,-0.564794,7.7052e-10,5.7574e-10,0.005515,5.5227e-06,5.535e-06,1.7652e-06,1.7419e-06,3.0574e-07
2975.61,2559.67,1866.0,11.5472,-5.52159,1.0963e-11,8.7127e-09,5.2321e-06,4.3741e-09,1.3143e-08,1.1988e-09,3.5795e-09,5.3522e-10
2743.88,2854.71,2368.71,1.25689,-4.79052,3.4762e-11,2.2841e-11,4.2684e-08,2.3512e-09,1.7645e-09,6.2668e-10,4.7458e-10,4.6793e-10
2711.68,2940.93,370.155,1.87407,-3.11553,1.7785e-11,1.5156e-10,1.5361,2.2922e-07,1.176e-07,7.0675e-08,3.6272e-08,4.0852e-10
2369.69,315.027,534.285,8.66999,5.38154,4.1557e-10,0.89527,0.083096,4.7787e-07,0.00083289,1.4383e-07,0.000348,4.3951e-07
2056.21,1095.29,1420.02,1.94147,-5.45097,2.7701e-09,0.00013396,1.7293e-05,1.4983e-07,2.1271e-06,4.3136e-08,6.5207e-07,2.1451e-07
559.918,480.476,1104.15,5.88103,2.73487,3.4149e-05,2.169e-05,2.9368e-05,2.7992e-05,3.5166e-05,9.4674e-06,1.2202e-05,0.00024683
1022.42,966.875,2554.53,11.9482,4.76428,1.701e-06,9.9848e-07,8.7287e-08,9.7066e-08,1.1295e-07,2.8393e-08,3.2519e-08,6.8133e-06
2631.34,2703.98,534.525,2.42645,1.47677,6.5021e-12,1.2096e-10,0.14178,2.2048e-07,1.7781e-07,6.6617e-08,5.3055e-08,8.8352e-10
869.605,874.862,1382.08,10.1306,3.61369,3.2354e-06,3.3632e-06,6.9933e-06,4.4497e-06,4.4149e-06,1.3811e-06,1.3932e-06,1.5418e-05
2200.27,1124.09,461.948,11.3196,5.62596,1.2432e-09,0.00010075,0.14531,9.123e-07,3.4402e-05,2.7935e-07,1.1934e-05,1.3168e-07
2611.26,2804.8,1836.56,2.06562,-0.086531,2.5306e-14,3.1193e-10,2.3367e-06,1.2062e-08,7.432e-09,3.3549e-09,2.0331e-09,7.2467e-10
2454.35,2288.01,1473.3,11.1594,-5.21117,2.3453e-10,7.8122e-09,3.2389e-05,4.4777e-08,7.1447e-08,1.2698e-08,1.9952e-08,3.8237e-09
1571.48,1530.91,2100.03,5.26716,4.45535,3.545e-08,1.2981e-08,2.0792e-07,9.099e-08,1.0193e-07,2.6068e-08,2.8852e-08,2.6707e-07
1841.56,791.191,456.764,1.18005,-5.76481,1.1323e-08,0.0012832,0.10552,2.8255e-06,0.00013485,9.0123e-07,5.0003e-05,8.4581e-07
2455.64,689.998,746.653,6.23213,5.28448,2.3934e-10,0.0090784,0.010427,2.3759e-07,6.8074e-05,7.1547e-08,2.4426e-05,1.7097e-07
2895.58,1641.29,1427.02,3.97274,-3.20751,6.1686e-12,1.0799e-05,0.00010614,1.5135e-08,4.6376e-07,4.2586e-09,1.3522e-07,5.9405e-09
497.275,1817.55,1681.16,4.00546,-0.640712,3.8381e-06,9.5824e-07,3.3236e-06,4.4177e-06,1.4792e-07,1.4039e-06,4.1407e-08,1.8122e-06
2186.92,1878.9,2364.92,11.6186,2.07161,1.8063e-10,9.2429e-08,1.1783e-08,9.6989e-09,2.1162e-08,2.6014e-09,5.7798e-09,2.1169e-08
2716.37,1576.3,2898.47,6.06055,1.90473,6.4629e-12,1.101e-05,7.5149e-10,6.7973e-10,1.0798e-08,1.7835e-10,2.9648e-09,1.1165e-08
343.68,211.07,703.758,0.123111,4.87027,0.00183,0.013822,0.00032043,0.00031138,0.00050489,0.00011812,0.00020067,0.0039206
2255.61,1800.87,1295.48,4.93722,-3.63715,3.6975e-10,5.0645e-07,7.9122e-05,1.1654e-07,4.2071e-07,3.3423e-08,1.224e-07,2.1582e-08
754.567,136.047,1783.79,9.50066,-0.994798,6.6253e-07,0.99782,1.791e-06,1.7433e-06,6.0244e-06,5.2142e-07,2.0096e-06,0.00034571
871.297,2916.5,2219.63,3.92296,-0.998212,2.4292e-07,8.4522e-09,3.302e-07,3.6118e-07,2.1744e-09,1.0726e-07,5.8908e-10,3.1654e-08
1424.29,2907.75,663.956,10.4319,5.78746,1.5408e-07,7.1022e-09,0.0013666,6.7841e-06,7.8326e-08,2.1884e-06,2.3228e-08,9.6147e-09
2752.16,258.054,208.686,5.70269,0.0388154,2.1855e-15,5.4111,33.608,2.5133e-07,0.010177,7.8771e-08,0.0049429,1.4949e-07
2176.63,1264.9,2685.17,0.569372,2.99924,4.0259e-10,3.1571e-05,9.298e-09,4.3714e-09,4.0008e-08,1.1775e-09,1.1283e-08,9.9896e-08
1749.0,2987.99,651.242,3.7392,1.99732,2.3616e-09,3.3869e-09,0.0060929,2.4881e-06,6.381e-08,7.6029e-07,1.9028e-08,3.6098e-09
673.984,451.237,855.515,7.6224,1.70096,4.0756e-06,9.8774e-05,4.1064e-05,4.8323e-05,0.00010478,1.6892e-05,3.8281e-05,0.00016249
1971.23,1416.52,849.591,0.0136729,1.76074,4.7587e-10,4.136e-06,0.0015067,7.8327e-07,4.249e-06,2.337e-07,1.3399e-06,1.2048e-07
1796.27,1101.26,619.59,5.8867,2.04413,1.8577e-09,4.0481e-05,0.0099125,2.3036e-06,2.3587e-05,7.068e-07,7.9741e-06,4.424e-07
165.367,1387.53,2062.71,10.2567,-0.604373,0.001313,5.5051e-06,8.6912e-07,2.2328e-06,1.6214e-07,7.1299e-07,4.6426e-08,1.6766e-05
630.184,192.25,1431.46,11.5421,2.55979,1.4213e-05,0.019121,8.4505e-06,7.267e-06,2.0231e-05,2.3503e-06,6.9049e-06,0.00059656
2481.06,244.674,136.848,11.8076,-3.73947,1.022e-10,5.1165,210.52,6.0956e-07,0.020655,1.927e-07,0.010697,3.4322e-07
149.813,2962.46,373.999,11.6139,-3.90043,0.090836,7.9768e-09,0.0015922,0.0057164,1.0989e-07,0.0026604,3.4035e-08,9.0009e-08
844.347,216.805,1544.49,1.12731,-3.46535,3.6881e-06,0.18789,2.7829e-06,2.896e-06,1.2625e-05,8.828e-07,4.2535e-06,0.00016775
2231.18,2850.33,1118.69,11.4366,5.57228,1.0068e-09,2.614e-09,0.00023379,1.9541e-07,3.5563e-08,5.6233e-08,1.0015e-08,1.6249e-09
1716.47,1399.99,1707.34,1.51458,3.18104,7.311e-09,9.223e-07,1.4405e-07,1.7665e-07,4.1294e-07,5.0868e-08,1.2033e-07,2.5526e-07
2587.48,2740.15,75.9972,0.606144,5.79685,1.3013e-10,5.7622e-10,7449.4,4.6038e-07,2.8924e-07,1.4613e-07,9.0862e-08,8.9945e-10
740.11,817.263,2596.25,1.0667,-3.66498,1.0252e-05,1.0997e-06,7.3249e-08,1.6219e-07,1.383e-07,4.7727e-08,4.0741e-08,2.9767e-05
2244.6,2694.47,545.042,4.99499,-1.96057,1.1473e-10,2.4858e-09,0.069454,6.7668e-07,1.793e-07,2.0542e-07,5.3446e-08,2.3323e-09
2784.47,2690.67,1987.63,9.2612,-5.31721,3.3517e-11,3.9808e-10,1.3271e-06,5.3291e-09,6.9188e-09,1.4541e-09,1.8874e-09,6.2649e-10
794.521,2652.51,2147.92,8.13333,0.155847,1.1404e-08,2.9863e-08,4.8085e-07,5.3253e-07,5.0789e-09,1.5769e-07,1.3935e-09,7.721e-08
1520.69,2235.34,1593.29,10.5162,-3.60409,3.2082e-08,5.2235e-08,2.4322e-07,4.1269e-07,6.0758e-08,1.183e-07,1.7019e-08,4.5658e-08
846.165,2289.38,883.659,5.41644,-5.56887,9.3807e-06,1.1123e-07,2.4605e-05,2.4495e-05,2.8663e-07,8.2062e-06,8.4236e-08,1.9747e-07
2281.8,2111.38,1814.03,4.394,3.75808,3.4395e-10,4.8031e-09,6.9359e-07,3.0713e-08,4.8335e-08,8.4458e-09,1.3472e-08,9.2985e-09
664.328,221.149,1161.7,3.00812,5.37399,4.4762e-05,0.00098094,2.5207e-05,1.6516e-05,5.4853e-05,5.554e-06,1.9813e-05,0.00043501
2330.16,2530.76,1595.8,3.07764,-5.22872,4.8821e-10,6.5276e-10,8.7495e-06,4.6262e-08,2.7481e-08,1.3077e-08,7.5717e-09,2.8487e-09
2903.63,2561.41,323.986,8.3022,-4.67603,1.2516e-11,5.7926e-09,4.3134,1.3967e-07,3.8342e-07,4.327e-08,1.1964e-07,6.3973e-10
763.965,435.11,375.914,7.19396,-0.161688,1.5953e-08,0.00091533,0.0064453,0.00020333,0.0010665,7.8839e-05,0.00044768,0.0001146
305.994,238.666,2974.57,2.30407,-2.74899,0.0010906,0.0060093,1.5229e-08,1.1594e-07,1.2629e-07,3.6151e-08,3.9255e-08,0.0043537
164.888,2803.15,2724.79,2.73334,-1.44387,0.0076064,1.7488e-08,5.0426e-08,2.8571e-07,8.4452e-10,8.9401e-08,2.241e-10,1.4269e-07
2348.77,2751.87,1820.47,5.28654,4.19981,2.8246e-10,2.0686e-09,8.5761e-07,2.5408e-08,8.9325e-09,6.9487e-09,2.3884e-09,1.5729e-09
494.958,1857.65,595.859,7.93483,-3.55544,0.00012152,7.3828e-07,0.00015553,0.0002733,2.0123e-06,0.00010507,6.2135e-07,1.5973e-06
1078.81,1806.99,614.828,1.6999,3.07754,4.7157e-07,5.8786e-07,0.00061704,2.596e-05,2.2562e-06,8.7803e-06,7.0063e-07,4.5406e-07
1545.17,2407.62,2076.47,7.12377,-3.67694,2.8479e-08,3.1106e-08,1.4831e-07,1.0325e-07,1.1515e-08,2.9513e-08,3.0698e-09,2.7191e-08
618.21,1112.89,690.917,9.67707,3.10462,2.3599e-05,1.1369e-05,0.0001158,0.00011151,1.8214e-05,4.0763e-05,6.1031e-06,1.5057e-05
256.061,136.115,1329.04,3.09137,3.73402,0.0052155,0.085686,1.8471e-05,2.6767e-05,3.2507e-05,9.1592e-06,1.139e-05,0.015281
2880.14,1003.54,447.489,6.59875,5.88408,2.2943e-11,0.0011015,0.56859,1.2384e-07,5.7707e-05,3.7538e-08,2.0499e-05,2.6548e-08
1199.04,2148.25,2702.85,12.1616,3.71328,2.8823e-07,1.6976e-07,4.0321e-08,4.3996e-08,4.4934e-09,1.2549e-08,1.2187e-09,1.2786e-07
381.359,567.651,2068.07,10.8011,1.52832,0.00010112,8.1795e-05,8.5473e-07,1.6057e-06,1.1062e-06,4.9531e-07,3.335e-07,0.00037497
523.431,709.916,1520.23,2.37465,-1.66866,1.9103e-05,4.4553e-06,5.4657e-06,7.0779e-06,4.4254e-06,2.3007e-06,1.415e-06,0.00010328
2136.4,2639.76,390.317,0.888784,4.97665,1.4046e-09,5.7637e-09,0.35229,1.2759e-06,2.7512e-07,3.9021e-07,8.4617e-08,3.498e-09
2296.47,1538.24,1775.27,10.9119,5.87922,7.6759e-10,3.9265e-06,9.5195e-07,3.2557e-08,2.4009e-07,9.0012e-09,6.9036e-08,3.7177e-08
2430.26,1644.78,627.848,10.884,-5.30268,2.7983e-10,3.865e-06,0.04134,3.3274e-07,3.6639e-06,9.951e-08,1.1572e-06,1.9967e-08
216.052,2077.28,58.4161,5.93339,-3.48257,0.010892,3.6442e-07,8.1123,0.058678,2.3552e-06,0.033226,7.6953e-07,1.2892e-06
2270.61,1017.51,1808.42,10.6624,2.70727,1.8902e-10,0.00033361,7.4446e-07,3.1831e-08,8.3608e-07,8.8612e-09,2.5148e-07,1.3907e-07
797.35,1964.66,293.082,4.14249,3.39287,5.2771e-06,5.2286e-07,0.015313,0.00023317,2.6151e-06,8.9234e-05,8.3439e-07,5.7217e-07
560.654,1995.99,1500.05,10.2088,-1.06819,5.1676e-06,4.7684e-07,5.7902e-06,6.9069e-06,1.4626e-07,2.2368e-06,4.1028e-08,8.9306e-07
2797.49,321.061,2106.02,3.23381,-1.39993,2.1601e-12,1.8264,4.7101e-07,3.8731e-09,1.575e-06,1.0366e-09,4.9676e-07,1.2054e-07
1167.25,2059.88,1913.34,3.29071,-1.82138,8.7399e-08,1.8903e-07,6.1446e-07,4.2506e-07,4.2945e-08,1.235e-07,1.1797e-08,1.7719e-07
807.729,1009.58,66.7175,1.92643,-5.49646,1.2653e-05,2.5559e-08,734.4,0.00041411,0.0001468,0.00017071,5.4965e-05,1.1913e-05
2827.72,1898.26,319.996,3.16855,-2.31278,4.7722e-12,1.3346e-06,4.0084,1.7529e-07,3.0709e-06,5.3706e-08,9.9715e-07,3.859e-09
2440.4,2839.09,938.682,4.90414,5.13474,2.4912e-10,1.3755e-09,0.0017704,1.6325e-07,5.445e-08,4.7734e-08,1.5681e-08,1.0103e-09
1754.22,2509.43,1300.64,9.77931,-1.00169,5.7437e-10,1.7084e-08,1.3104e-05,4.747e-07,5.8825e-08,1.3881e-07,1.6713e-08,1.2557e-08
2899.2,1893.0,572.035,10.0687,-3.33272,6.444e-12,1.6952e-06,0.14986,9.37e-08,1.8969e-06,2.8298e-08,5.8641e-07,3.2278e-09
664.794,2446.81,1785.45,4.35269,5.98396,5.5248e-05,8.6239e-08,2.5814e-06,2.1482e-06,2.1401e-08,6.4938e-07,5.8607e-09,1.8433e-07
599.844,2288.89,2344.17,4.28941,4.98426,7.4205e-05,1.7094e-07,2.7364e-07,4.5332e-07,7.9329e-09,1.3559e-07,2.1567e-09,3.3597e-07
402.424,1296.52,1454.66,6.42113,6.17548,0.0012196,1.0346e-05,1.1683e-05,1.192e-05,1.1047e-06,3.9767e-06,3.3282e-07,1.41e-05
2329.11,932.467,2273.7,0.459843,-1.90176,6.4989e-11,0.00089044,9.348e-09,8.492e-09,2.6761e-07,2.2934e-09,7.7933e-08,1.4493e-07
1694.76,1232.26,2886.12,9.16181,2.06044,3.5523e-09,6.7738e-06,1.0946e-08,8.4641e-09,2.4895e-08,2.2859e-09,7.0373e-09,4.2063e-07
367.491,1663.15,119.125,1.04128,-2.53395,0.00034009,1.6729e-06,0.92455,0.0072513,9.435e-06,0.0034856,3.1572e-06,4.0747e-06
818.812,855.487,51.4012,2.34851,4.59456,7.9392e-06,8.7057e-06,5.0215,0.00039719,0.00032975,0.0001641,0.00012952,1.9649e-05
1518.62,2917.94,836.426,9.08492,3.131,2.4467e-08,5.8176e-09,0.00037818,3.1467e-06,5.3688e-08,9.8629e-07,1.5709e-08,7.5149e-09
2443.27,2636.64,2391.51,1.36237,-3.63119,1.2224e-10,4.6649e-10,5.6503e-09,4.7025e-09,2.9179e-09,1.2757e-09,7.8821e-10,1.6521e-09
787.243,2495.41,1337.26,0.71122,-0.216587,2.3535e-08,5.8262e-08,6.9273e-06,6.4348e-06,5.6313e-08,2.0658e-06,1.5933e-08,1.2304e-07
1321.91,1146.93,2680.97,4.25674,-4.79466,2.0719e-07,4.2495e-06,3.2874e-08,3.4528e-08,5.2591e-08,9.874e-09,1.5076e-08,1.5694e-06
489.924,1392.34,2616.3,1.60823,4.78445,0.00023287,6.0268e-06,8.6818e-08,2.4961e-07,3.5687e-08,7.4672e-08,9.9818e-09,7.9207e-06
88.9106,243.103,2801.16,11.9475,4.89616,2.6182,0.016035,3.9213e-08,2.3904e-07,2.0942e-07,7.6043e-08,6.5538e-08,0.026675
525.142,855.007,1766.98,6.54701,-6.14542,0.00025336,5.1978e-07,1.8667e-06,3.1009e-06,1.4167e-06,9.8713e-07,4.3459e-07,5.5885e-05
2044.27,2554.16,1608.97,6.32146,0.888837,7.9115e-11,7.5086e-09,2.0339e-06,9.5995e-08,2.518e-08,2.7308e-08,6.8914e-09,5.4814e-09
841.733,967.191,1035.17,10.7999,2.35821,1.7474e-06,4.2854e-06,1.5465e-05,1.4799e-05,1.0045e-05,4.8981e-06,3.2484e-06,1.2322e-05
1980.66,979.795,1276.68,0.537337,-4.90693,3.5144e-09,0.0003021,4.6311e-05,2.6567e-07,4.5526e-06,7.7394e-08,1.4358e-06,3.5303e-07
409.38,159.177,791.362,9.74876,4.47048,0.00057978,0.019653,0.00016879,0.00015941,0.00037135,6.0722e-05,0.00014496,0.0031958
685.655,2771.0,1052.66,2.47056,4.32984,2.3745e-05,1.9387e-08,3.1551e-05,2.2947e-05,5.0773e-08,7.6781e-06,1.4637e-08,6.9061e-08
1688.59,2776.26,1804.18,4.57362,4.7997,1.9919e-08,8.9596e-09,1.9304e-07,1.4752e-07,8.6404e-09,4.2451e-08,2.3168e-09,7.2776e-09
924.537,2306.57,2729.78,3.81776,-4.18465,2.7987e-06,1.0007e-07,3.7133e-08,7.4735e-08,2.836e-09,2.189e-08,7.6595e-10,1.57e-07
835.584,799.445,2418.74,5.83362,1.45219,6.974e-07,1.034e-07,1.6297e-07,2.1936e-07,2.3767e-07,6.5011e-08,6.9698e-08,2.2546e-05
1707.91,2363.73,163.789,3.5773,0.91991,6.4395e-10,2.965e-08,16.284,7.5848e-06,8.5884e-07,2.5276e-06,2.7358e-07,2.0468e-08
561.14,1046.04,1685.3,10.6418,3.57491,5.7571e-05,1.6796e-05,3.7337e-06,3.7427e-06,1.1133e-06,1.1674e-06,3.3672e-07,2.303e-05
2882.29,1814.99,257.872,2.40997,1.7397,1.9535e-12,2.5993e-06,13.025,1.6187e-07,4.5685e-06,5.0054e-08,1.4575e-06,4.0878e-09
2580.57,1322.66,60.7554,6.48675,6.11033,1.3114e-10,1.9271e-05,1.3411,4.7332e-07,3.6171e-05,1.5038e-07,1.2913e-05,2.9092e-08
1292.78,1537.38,2751.57,6.12315,5.425,3.2565e-07,6.3286e-07,3.1293e-08,3.0537e-08,1.7644e-08,8.7477e-09,4.8508e-09,5.5885e-07
1819.88,647.091,2599.72,8.84803,-3.89778,5.8875e-09,0.0048448,2.1861e-08,1.2967e-08,1.9515e-07,3.5856e-09,5.7365e-08,1.2766e-06
2280.22,2823.22,2099.63,12.3916,-0.702181,1.2077e-11,1.8802e-09,4.4911e-08,1.479e-08,3.6824e-09,4.0972e-09,1.0006e-09,1.5499e-09
2978.06,2070.7,169.597,1.33894,-6.16328,1.3556e-11,5.637e-07,143.67,1.3387e-07,2.1693e-06,4.2071e-08,7.0891e-07,1.742e-09
679.811,2177.63,1179.72,11.8258,-1.64651,3.6175e-06,2.2564e-07,1.1359e-05,1.4849e-05,1.9633e-07,4.905e-06,5.6894e-08,3.9342e-07
142.709,205.839,2420.02,5.38489,-3.81276,0.11299,0.014003,1.8452e-07,7.3828e-07,6.8832e-07,2.3081e-07,2.1851e-07,0.025121
2527.83,1430.99,2879.68,11.1915,2.02839,2.2637e-11,2.1355e-05,1.8602e-09,1.1311e-09,1.597e-08,2.9859e-10,4.4301e-09,2.5977e-08
2993.19,1486.37,1055.24,4.56215,-0.371738,4.5508e-14,3.8527e-05,0.0019855,2.6951e-08,1.9429e-06,7.8603e-09,5.9833e-07,6.6053e-09
1937.28,2050.95,1111.32,5.93903,1.64531,5.0666e-10,7.9243e-09,0.00012755,4.5663e-07,3.2982e-07,1.3285e-07,9.6239e-08,2.6011e-08
2034.83,2755.76,1935.5,9.8705,2.04183,4.4413e-10,4.9554e-09,4.8912e-08,4.2334e-08,6.6665e-09,1.1992e-08,1.8113e-09,3.316e-09
667.459,1539.01,1724.05,4.298,2.83853,1.2136e-05,2.6014e-06,2.8967e-06,2.5872e-06,2.7549e-07,7.9126e-07,7.8515e-08,2.9874e-06
905.876,1414.4,2027.08,8.96007,5.54516,5.7569e-06,3.1225e-06,8.0882e-07,5.8265e-07,1.6703e-07,1.7237e-07,4.7667e-08,2.3462e-06
1566.84,1464.06,2571.45,1.01677,-0.0434907,3.5038e-12,9.5527e-08,4.2052e-08,2.5986e-08,3.3993e-08,7.2598e-09,9.4725e-09,3.2323e-07
668.784,1884.16,2985.29,4.09835,4.58876,3.1312e-05,8.1825e-07,1.4683e-08,6.1626e-08,4.0871e-09,1.8428e-08,1.1116e-09,9.925e-07
2121.98,2890.96,843.264,7.08194,-1.89992,2.2431e-10,2.3457e-09,0.0025804,5.1261e-07,5.7072e-08,1.515e-07,1.6612e-08,1.9221e-09
1216.86,2334.84,201.461,4.85504,-3.55564,2.343e-07,6.8397e-08,1.9278,4.6109e-05,9.0649e-07,1.6416e-05,2.8697e-07,7.2821e-08
1123.59,1264.57,88.7852,10.9899,-4.41265,6.9868e-07,1.7325e-08,139.99,8.3695e-05,4.4799e-05,3.1407e-05,1.6125e-05,1.9969e-06
2232.52,2931.07,2995.31,5.0542,4.33329,6.0469e-10,2.008e-09,3.491e-09,1.746e-09,3.2299e-10,4.6156e-10,8.3882e-11,1.3288e-09
919.526,1993.33,2894.28,9.55753,-5.58697,5.1926e-06,2.8574e-07,1.7374e-08,4.7672e-08,3.971e-09,1.3953e-08,1.0835e-09,3.9024e-07
2969.76,2726.45,2166.48,1.67982,5.47965,1.1186e-11,5.154e-10,3.872e-07,2.1934e-09,4.0081e-09,5.7875e-10,1.0895e-09,3.669e-10
1645.47,2701.44,1432.81,7.09517,-6.05458,4.1414e-08,9.6275e-09,3.0622e-06,4.5277e-07,2.5883e-08,1.3044e-07,7.1915e-09,9.8666e-09
1201.2,1636.71,1664.7,5.5215,4.80485,4.7489e-07,7.483e-07,1.5978e-06,7.8844e-07,2.4923e-07,2.3196e-07,7.1834e-08,5.3926e-07
1337.72,1923.75,2958.15,6.62559,1.25981,1.2809e-08,2.2489e-07,1.1457e-08,1.5709e-08,3.9823e-09,4.4561e-09,1.0962e-09,1.6925e-07
1143.68,2363.95,1128.68,0.291831,-3.29149,3.3742e-07,6.6354e-08,4.3195e-06,4.3601e-06,1.3191e-07,1.3755e-06,3.82e-08,7.9622e-08
1554.44,2385.09,2855.72,4.85345,5.31341,5.6887e-08,4.6219e-08,1.585e-08,1.2504e-08,1.6891e-09,3.4797e-09,4.5481e-10,2.8209e-08
1536.09,2234.98,1243.63,9.40864,-4.03966,3.6469e-08,4.9194e-08,1.0983e-05,1.0125e-06,1.4392e-07,3.0064e-07,4.1244e-08,4.4116e-08
2635.14,1234.15,1771.2,6.309,-5.27775,8.1165e-11,0.00014773,4.9006e-06,1.3332e-08,5.3651e-07,3.6812e-09,1.5741e-07,3.0939e-08
