epoch,loss,val_loss
109,1.902414452408439,1.8628015631157249
110,1.8731020542086148,1.8702072915342176
111,1.894693688960808,1.8850793098875247
112,1.9072381117075023,1.877965960375209
113,1.9168943714235795,1.8465611707421747
114,1.9321035790389625,1.8654087560823638
115,1.9180357955623604,1.8516925666423898
116,1.9215744537860378,1.8518667766966648
117,1.8991031456919352,1.821650215775867
118,1.8610232317400464,1.8688962710842756
119,1.8796708570154361,1.8703299373716895
120,1.9103954606821743,1.8531314710691147
121,1.8713737869481941,1.8674432675983175
122,1.890038008814525,1.8693924098452024
123,1.8765265002369023,1.81605250143633
124,1.9063379836750343,1.903668310822945
125,1.8981188231511925,1.910499197801791
126,1.9004916534036496,1.853874510161344
127,1.8675040377831214,1.8931529855874984
128,1.9129857033309698,1.9232610179305822
129,1.911008684189263,1.863317390154665
130,1.8999251941798407,1.8497021837244918
131,1.931530065034875,1.8666341153561945
132,1.9234798332858123,1.8353476201077612
133,1.8977656725585839,1.838048408483102
134,1.8985613497125016,1.849357310338019
135,1.8710679084771824,1.8349333358187536
136,1.8926136784892749,1.8623741902103843
137,1.9171898383671786,1.878673656239959
138,1.8907951439516597,1.8220240152070453
139,1.873162137091279,1.8458189428344056
140,1.9112244196497186,1.8772140019366506
141,1.942723589866086,1.8751613156400229
142,1.9222207131567086,1.8995893128498245
143,1.891367862178294,1.8241167105190375
144,1.8769149355588124,1.857066730158893
145,1.9238065264732416,1.8384412330395536
146,1.9051063034166915,1.8995615526215255
147,1.9020020710873347,1.873767395745184
148,1.909633408845717,1.8947956000987687
149,1.8750790208736707,1.9133193702722384
150,1.892580805557066,1.9068725618051894
151,1.870602917044935,1.8677190971241886
152,1.9297516714126357,1.8940638980740432
153,1.8700621395845147,1.905052457237547
154,1.8802757502094458,1.829138339649332
155,1.9023538331397978,1.859436772532078
156,1.9045493112192426,1.8845235019925217
157,1.9053186793551955,1.8859699286829104
158,1.891109198485355,1.9236482432857933
159,1.9059783019532421,1.8617904849022588
160,1.885584482171637,1.839770795098954
161,1.8843788963576147,1.9294893626033744
162,1.928165645266235,1.8927066471319254
163,1.8847841950352862,1.8520365466992905
164,1.9045604730739494,1.892041842726926
165,1.8916967225904264,1.8596511356546637
166,1.8855419762112526,1.907469943783022
167,1.8779935206590046,1.913514549781706
168,1.921839014314246,1.8747847516001237
169,1.8997974443762506,1.8701305265422847
170,1.906256205082305,1.9062113219083356
171,1.8887477523243499,1.86704477768166
172,1.8766207720382881,1.9028551322506546
173,1.8947862727192708,1.889474875713586
